TIMESTAMP,time,RECORD,AirTemp_Avg,RH_Avg,RHcorrected_Avg,WindSpeed_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SnowDepth,SignalQuality,short_in_Avg,short_out_Avg,long_in_Avg,long_out_Avg,cnr4_T_C_Avg,cnr4_T_K_Avg,long_in_corr_Avg,long_out_corr_Avg,net_short_Avg,net_long_Avg,albedo_Avg,net_rad_Avg,SnowTemp20cm_Avg,SnowTemp150cm_Avg,Rainfall_Tot,VWC,EC,SoilTemp_650,HFP_Avg,Pressure,AirTemp_Std,RHcorrected_Std,WindSpeed_Std,short_in_Std,short_out_Std,long_in_Std,long_out_Std,cnr4_T_C_Std
2016-07-18 00:00,0,6.576,68.9,68.9,0.516,166.9,31.93,0.008,187,-1.014061,3.272317,-50.90975,-5.137568,4.768324,277.9183,287.3513,333.1235,-4.286379,-45.77218,-3.674472,-50.05856,5.216,6.246,0,0.28,0.059,6.01,-36.23681,"1,021.775",0.081,0.893,0.415,0.2360325,0.3206883,4.652341,0.3560541,0.099,
2016-07-18 00:15,0.25,6.345,70.83,70.83,0.265,254,2.919,0.007,178,-0.5548721,3.52997,-47.76587,-5.127303,4.627568,277.7776,289.8103,332.4489,-4.084842,-42.63857,NAN,-46.7234,4.913,5.889,0,0.28,0.059,5.875,-36.83653,"1,021.778",0.021,0.506,0.328,0.4410029,0.5591654,6.308376,0.7325134,0.057,
2016-07-18 00:30,0.5,6.338,70.3,70.3,0.108,340.8,5.239,0.009,187,-1.472541,3.976089,-67.77175,-7.908909,4.178859,277.3288,267.6294,327.4922,-5.44863,-59.86284,-2.802133,-65.31148,3.748,5.392,0,0.28,0.058,5.525,-42.04959,"1,021.624",0.064,0.592,0.163,0.257317,0.2079918,3.889824,0.658968,0.192,
2016-07-18 00:45,0.75,6.097,71.3,71.3,0.121,242,9.97,0.007,173,-1.575486,3.665685,-69.58827,-7.639287,3.447671,276.5977,262.2895,324.2385,-5.241172,-61.94899,-3.354259,-67.19016,4.463,5.194,0,0.279,0.058,5.171,-47.95273,"1,021.594",0.123,0.557,0.19,0.6157367,1.123406,0.5332415,0.606818,0.177,
2016-07-18 01:00,1,6.264,70.65,70.65,0.213,224.8,7.117,0.007,174,-0.7355739,5.672688,-65.77135,-7.631324,3.439329,276.5893,266.0656,324.2056,-6.408262,-58.14003,NAN,-64.54829,5.015,5.755,0,0.279,0.058,4.83,-49.46212,"1,021.604",0.038,0.125,0.258,0.2676953,0.480712,1.873924,0.3717386,0.048,
2016-07-18 01:15,1.25,6.312,70.98,70.98,0.98,106.9,5.211,0.005,190,-1.232504,5.796197,-68.33374,-7.685534,3.701513,276.8515,264.7641,325.4124,-7.028702,-60.6482,-6.83397,-67.67691,4.172,5.744,0,0.278,0.057,4.592,-47.66549,"1,021.572",0.068,0.464,0.801,0.4127345,0.7703917,2.418127,0.4780434,0.192,
2016-07-18 01:30,1.5,5.617,75.55,75.55,1.678,110.9,8.64,0.005,183,-2.648221,4.205099,-72.51017,-9.048558,4.149657,277.2996,262.7487,326.2104,-6.85332,-63.46161,-1.659202,-70.31493,3.168,5.021,0,0.278,0.057,4.442,-44.70971,"1,021.615",0.187,1.576,0.158,0.3454268,0.6677917,1.574127,0.2084237,0.031,
2016-07-18 01:45,1.75,5.674,76.26,76.26,0.705,100.5,15.83,0.008,177,-0.737379,2.738727,-42.06009,-7.189897,4.095737,277.2457,292.9381,327.8083,-3.476106,-34.87019,INF,-38.3463,3.731,5.118,0,0.278,0.057,4.399,-39.15814,"1,021.656",0.075,0.658,0.496,1.261041,0.7808932,14.50245,1.216845,0.021,
2016-07-18 02:00,2,5.74,74.86,74.86,0.38,278.8,9.41,0.008,185,0.5016366,1.637381,-33.3555,-5.082659,4.249805,277.3998,302.3881,330.6609,-1.135744,-28.27284,NAN,-29.40859,4.243,5.339,0,0.277,0.056,4.592,-32.22339,"1,021.457",0.059,0.543,0.294,0.5042078,0.3419265,7.282001,0.5293769,0.062,
2016-07-18 02:15,2.25,5.724,74.76,74.76,0.351,278.6,17.3,0.007,174,-2.038177,2.41767,-65.15646,-8.871644,4.116902,277.2669,269.9448,326.2296,-4.455847,-56.28482,-1.312324,-60.74066,4.165,5.229,0,0.277,0.056,4.466,-36.12249,"1,021.334",0.065,0.275,0.267,0.8689625,0.7123982,6.356041,1.177132,0.16,
2016-07-18 02:30,2.5,5.769,73.99,73.99,0.066,292.9,1.654,0.008,174,-1.808668,2.024434,-65.76107,-9.895764,3.558575,276.7086,266.6497,322.515,-3.833101,-55.8653,-1.214738,-59.69841,3.851,4.881,0,0.277,0.056,4.165,-42.65329,"1,021.377",0.053,0.158,0.179,0.4272927,0.4512535,3.612,0.7381682,0.218,
2016-07-18 02:45,2.75,5.842,73.48,73.48,0.046,84,8.71,0.007,174,0.06030906,3.793667,-54.62875,-7.726966,3.173804,276.3238,275.9357,322.8376,-3.733358,-46.90179,NAN,-50.63515,3.271,4.885,0,0.276,0.056,4.029,-44.30859,"1,021.423",0.077,0.259,0.103,0.3154085,0.6027325,5.720262,0.4565564,0.029,
2016-07-18 03:00,3,5.62,75.4,75.4,0.952,139.9,15.02,0.006,182,0.09569527,3.394623,-43.63956,-5.880292,3.530652,276.6806,288.6366,326.3959,-3.298928,-37.75927,INF,-41.05819,3.753,5.293,0,0.276,0.056,3.992,-38.03807,"1,021.267",0.041,0.419,0.383,0.4320189,0.3363449,3.005036,0.2736269,0.177,
2016-07-18 03:15,3.25,5.653,74.79,74.79,1.189,162.8,19.27,0.007,182,-0.9716628,3.059072,-51.98246,-6.892179,3.983144,277.1331,282.4721,327.5623,-4.030735,-45.09028,-3.267926,-49.12101,4.045,5.368,0,0.276,0.055,4.035,-32.47884,"1,021.186",0.119,0.751,0.369,0.2139002,0.3445045,3.418557,0.7637482,0.077,
2016-07-18 03:30,3.5,5.646,74.55,74.55,0.498,245.7,33.39,0.006,174,-1.951268,3.41308,-66.00549,-9.98827,3.83113,276.9811,267.7159,323.7331,-5.364348,-56.01723,-1.770052,-61.38158,4.074,5.17,0,0.276,0.055,3.899,-34.88375,"1,021.025",0.067,0.328,0.209,0.1747815,0.5643224,6.648115,0.903165,0.097,
2016-07-18 03:45,3.75,5.613,74.95,74.95,0.199,200.4,43.69,0.007,181,-2.459884,3.125045,-73.04383,-10.78167,3.404364,276.5544,258.6259,320.8881,-5.584929,-62.26217,-1.310745,-67.84709,4.057,5.111,0,0.275,0.055,3.598,-42.34569,"1,020.908",0.057,0.517,0.284,0.3592222,0.6470681,0.5410061,0.6992906,0.157,
2016-07-18 04:00,4,5.521,77.6,77.6,0.806,112.1,9.2,0.008,174,-2.362998,4.507814,-73.48817,-10.1705,3.340919,276.4909,257.8768,321.1945,-6.870812,-63.31768,-1.992461,-70.18849,3.195,4.894,0,0.275,0.055,3.386,-43.00628,"1,020.792",0.137,0.966,0.452,0.4273474,0.5234636,0.3311313,0.8032522,0.06,
2016-07-18 04:15,4.25,5.279,77.38,77.38,0.352,243.3,4.971,0.007,169,-2.541733,3.704744,-72.08923,-10.58229,3.096966,276.2469,258.108,319.615,-6.246476,-61.50693,-1.583326,-67.75341,3.549,4.423,0,0.275,0.054,3.161,-44.27708,"1,020.837",0.056,0.727,0.484,0.5194231,1.069233,0.9442302,0.3350926,0.104,
2016-07-18 04:30,4.5,5.352,78.95,78.95,0.509,86.4,24.22,0.005,174,-1.207469,3.234798,-65.59227,-9.060081,2.809657,275.9596,263.2334,319.7655,-4.442267,-56.53219,-3.903744,-60.97445,3.113,4.336,0,0.274,0.054,2.997,-45.07861,"1,020.803",0.122,0.886,0.383,0.5353926,0.8545434,4.015266,0.7938721,0.088,
2016-07-18 04:45,4.75,5.317,81.2,81.2,0.815,150.9,68.12,0.008,187,-0.8782704,3.639158,-59.31994,-8.762282,3.181804,276.3318,271.283,321.8406,-4.517428,-50.55766,-5.536873,-55.07509,3.542,4.809,0,0.274,0.054,2.931,-39.3647,"1,020.808",0.128,1.512,0.42,0.5238092,0.5307634,4.684505,0.4020176,0.077,
2016-07-18 05:00,5,15425,5.366,76.58,76.58,1.204,279.7,38.69,0.005,173,0.02567357,3.610722,-45.64033,-8.821301,3.719129,276.8691,287.5419,324.3609,-3.585048,-36.81903,INF,-40.40408,3.533,5,0,0.274,0.053,3.11,-31.94082,"1,020.727",0.12,0.702,0.436,0.5576588,0.776931,9.304348,0.6362914,0.14
2016-07-18 05:15,5.25,15426,5.518,76.52,76.52,0.714,308.7,24.37,0.007,182,-0.8874775,2.162361,-51.11884,-9.791915,3.946908,277.0969,283.1607,324.4877,-3.049838,-41.32693,-3.885967,-44.37677,3.381,4.842,0,0.274,0.053,3.157,-31.53188,"1,020.761",0.101,0.633,0.447,0.5273708,0.5141885,3.109644,0.5467564,0.059
2016-07-18 05:30,5.5,15427,5.502,77.71,77.71,0.59,300.3,14.47,0.005,179,-0.8675225,1.496563,-60.97834,-10.04297,3.82548,276.9755,272.7156,323.651,-2.364085,-50.93537,-2.360298,-53.29945,3.21,4.976,0,0.273,0.053,3.11,-33.78569,"1,020.638",0.119,0.938,0.229,0.2962433,0.8722414,3.181597,0.2725514,0.026
2016-07-18 05:45,5.75,15428,5.651,77.07,77.07,0.569,51.95,59.07,0.006,182,0.02741443,3.936135,-71.45182,-10.44733,3.559162,276.7091,260.9608,321.9653,-3.90872,-61.00449,NAN,-64.91321,2.913,4.931,0,0.273,0.053,3.01,-37.7824,"1,020.517",0.103,0.654,0.601,0.9833516,0.9741056,1.140676,0.8547722,0.108
2016-07-18 06:00,6,15429,5.612,78.79,78.79,0.76,138.4,13.52,0.005,170,3.394295,4.697432,-73.63845,-10.99703,3.682769,276.8327,259.3686,322.01,-1.303137,-62.64142,1.587598,-63.94455,3.622,5.098,0,0.273,0.053,2.874,-35.12379,"1,020.676",0.135,0.81,0.71,1.202995,0.6226764,0.452181,0.7366223,0.105
2016-07-18 06:15,6.25,15430,5.524,77.94,77.94,0.551,218.1,53,0.008,186,9.019044,4.488314,-72.60829,-10.89334,3.348592,276.4986,258.7935,320.5085,4.530731,-61.71496,0.5053778,-57.18423,3.773,5.072,0,0.273,0.053,2.707,-37.48537,"1,020.716",0.074,0.592,0.823,1.548539,0.8535442,0.4119457,0.9479395,0.086
2016-07-18 06:30,6.5,15431,5.866,78.73,78.73,1.482,173.1,68.66,0.005,173,45.96396,12.95886,-75.63646,-10.19895,4.035305,277.1853,259.0725,324.51,33.0051,-65.43751,0.3098058,-32.43241,3.934,5.35,0,0.273,0.052,2.698,-30.99304,"1,020.718",0.118,1.797,0.736,15.7062,2.546364,1.368977,1.304062,0.323
2016-07-18 06:45,6.75,15432,5.834,76.02,76.02,0.886,297.5,26.92,0.005,178,77.1385,17.94678,-78.4069,-12.10038,4.726087,277.8761,259.6492,325.9558,59.19172,-66.30653,0.2325167,-7.114804,3.804,5.588,0,0.272,0.052,2.732,-29.25751,"1,020.791",0.172,0.843,0.207,20.20556,4.737105,0.6318768,0.1582105,0.185
2016-07-18 07:00,7,15433,6.167,76.82,76.82,0.807,344.2,19.91,0.007,173,117.3322,27.5108,-81.26659,-11.48948,5.551756,278.7017,260.8263,330.6034,89.8214,-69.77711,0.234791,20.04429,4.605,6.771,0,0.272,0.052,2.789,-28.46758,"1,020.857",0.089,0.399,0.272,10.3023,1.988174,0.8608665,0.3153763,0.255
2016-07-18 07:15,7.25,15434,6.616,78.42,78.42,0.368,47.09,60.79,0.005,169,154.5481,34.47182,-83.90485,-9.974257,6.425585,279.5756,262.4983,336.4289,120.0763,-73.9306,0.2233466,46.14569,5.874,7.337,0,0.272,0.052,2.931,-23.98459,"1,020.799",0.14,1.299,0.357,10.90347,1.785696,0.8928446,0.4573277,0.237
2016-07-18 07:30,7.5,15435,6.421,77.45,77.45,0.431,334.1,17.89,0.006,168,193.5705,41.48661,-87.27211,-8.678834,7.183462,280.3334,262.9027,341.496,152.0839,-78.59328,0.2143823,73.49062,6.383,7.638,0,0.271,0.052,3.355,-19.88563,"1,020.82",0.089,0.734,0.29,12.08842,2.419193,0.9999308,0.4267334,0.253
2016-07-18 07:45,7.75,15436,6.804,81.1,81.1,0.872,105.6,44.58,0.006,172,236.9488,48.88882,-89.60016,-6.706246,7.936789,281.0868,264.3525,347.2465,188.06,-82.89391,0.2064591,105.1661,7.632,7.926,0,0.271,0.052,4.007,-14.01924,"1,020.797",0.148,1.435,0.871,13.29697,2.207994,0.3987359,0.924362,0.123
2016-07-18 08:00,8,15437,6.97,81.2,81.2,0.944,34.08,70.69,0.009,181,280.5372,56.33215,-91.3685,-4.313917,8.494205,281.6442,265.4005,352.4551,224.205,-87.05458,0.2009062,137.1505,8.45,8.45,0,0.271,0.052,4.821,-7.318665,"1,020.743",0.17,2.169,0.83,13.26972,2.04888,0.3431133,0.6393639,0.159
2016-07-18 08:15,8.25,15438,7.145,82.4,82.4,1.806,80.6,23.17,0.01,182,327.1221,64.28728,-90.85168,-0.7254798,8.595845,281.7458,266.4324,356.5586,262.8348,-90.1262,0.196535,172.7086,9.2,8.93,0,0.271,0.052,5.911,4.878828,"1,020.883",0.234,1.108,0.852,13.73228,2.622844,0.3875392,1.554404,0.132
2016-07-18 08:30,8.5,15439,7.26,79.78,79.78,0.93,300,32.03,0.008,181,371.4585,71.40257,-93.09591,1.813507,9.269106,282.4191,267.6158,362.5253,300.056,-94.90942,0.1922787,205.1465,9.14,8.89,0,0.271,0.052,7.019,20.53452,"1,020.907",0.108,0.657,0.457,12.04931,1.71219,0.7712646,0.71852,0.173
2016-07-18 08:45,8.75,15440,7.345,82.1,82.1,2.78,84.9,32.4,0.012,181,419.6128,78.27306,-92.71812,2.943324,9.421136,282.5711,268.7715,364.4329,341.3398,-95.66145,0.1865905,245.6783,10.09,9.51,0,0.271,0.052,8.04,31.0083,"1,020.857",0.28,1.528,1.213,13.57767,1.888715,0.6456263,1.555684,0.223
2016-07-18 09:00,9,15441,7.482,81.8,81.8,2.245,103,28.51,0.008,176,463.5624,85.26445,-92.97395,6.997253,9.437831,282.5878,268.6002,368.5714,378.2979,-99.9712,0.1839663,278.3267,10.22,9.52,0,0.272,0.052,8.98,30.10752,"1,020.886",0.203,1.852,1.043,13.34286,1.932679,0.4527461,1.059944,0.122
2016-07-18 09:15,9.25,15442,7.85,80.5,80.5,2.889,99.7,27.29,0.012,186,510.2431,92.77547,-92.81567,9.105296,9.617029,282.767,269.6767,371.5976,417.4676,-101.921,0.1818404,315.5467,10.54,9.98,0,0.272,0.053,9.86,33.12887,"1,020.763",0.33,1.427,1.445,13.30195,2.184208,0.537244,1.71024,0.151
2016-07-18 09:30,9.5,15443,8.19,79.63,79.63,4.317,109.4,16.18,0.014,177,557.1098,99.72306,-91.61505,10.12609,9.869184,283.0192,272.1715,373.9127,457.3867,-101.7411,0.1790013,355.6456,10.68,9.7,0,0.272,0.053,10.65,40.36785,"1,020.8",0.253,1.662,1.228,12.04069,2.228583,4.687684,1.800079,0.078
2016-07-18 09:45,9.75,15444,8.43,78.42,78.42,5.348,115.1,16.6,0.009,177,602.336,106.9464,-91.60999,11.39721,10.01941,283.1694,272.9496,375.9567,495.3895,-103.0072,0.1775818,392.3823,10.89,9.93,0,0.272,0.053,11.27,45.88432,"1,020.794",0.253,1.493,1.184,13.03714,1.657511,0.6182736,1.607838,0.054
2016-07-18 10:00,10,15445,8.49,77.64,77.64,4.932,106.3,13.3,0.011,180,642.5584,112.2123,-92.72628,14.03486,10.27616,283.4261,273.1572,379.9184,530.3461,-106.7611,0.174643,423.5849,11.61,10.32,0,0.272,0.054,11.98,47.42188,"1,020.629",0.232,1.609,1.045,12.79407,2.004173,0.6245574,1.36398,0.064
2016-07-18 10:15,10.25,15446,8.69,78.16,78.16,4.795,100.6,14.29,0.011,181,691.2935,119.2902,-89.86864,17.01171,10.62929,283.7793,277.8423,384.7226,572.0032,-106.8803,0.1725691,465.1229,12.66,11.05,0,0.272,0.054,12.9,53.21945,"1,020.624",0.248,1.745,1.016,12.99919,2.000711,0.6435333,1.552304,0.148
2016-07-18 10:30,10.5,15447,8.89,78.48,78.48,4.135,86.6,31.29,0.013,177,752.4404,127.9558,-85.192,21.29754,11.07908,284.2291,284.8565,391.346,624.4847,-106.4895,0.1700701,517.9951,13.85,11.98,0,0.272,0.055,13.64,62.45366,"1,020.736",0.245,1.833,0.994,20.13131,3.000618,2.372946,2.048742,0.224
2016-07-18 10:45,10.75,15448,9.48,76.92,76.92,3.672,92.8,16.47,0.013,182,798.8331,133.5644,-78.32472,25.22698,12.03468,285.1847,296.7257,400.2774,665.2687,-103.5517,0.1667292,561.717,15.01,13.11,0,0.272,0.055,15.07,81.198,"1,020.608",0.235,2.4,1.177,133.3987,23.61446,8.051476,3.546358,0.243
2016-07-18 11:00,11,15449,9.85,75.5,75.5,4.233,95.4,19.11,0.01,177,570.4819,93.0092,-52.94329,20.11447,11.94228,285.0923,321.6205,394.6782,477.4727,-73.05775,0.1606507,404.4149,14.03,11.66,0,0.272,0.056,15.2,75.01057,"1,020.481",0.521,2.557,0.987,228.5514,40.75825,4.114214,5.047414,0.169
2016-07-18 11:15,11.25,15450,10.28,73.54,73.54,5.161,100.1,13.1,0.011,180,845.5609,139.8963,-58.32199,25.54995,12.49289,285.6429,319.1458,403.0178,705.6646,-83.87194,0.1636849,621.7927,15.24,11.85,0,0.272,0.056,15.78,74.96538,"1,020.431",0.407,2.649,1.083,280.125,49.11546,3.447906,7.082555,0.319
2016-07-18 11:30,11.5,15451,10.53,70.5,70.5,5.108,96.7,13.52,0.012,190,"1,023.125",168.1735,-57.36175,32.4925,13.47908,286.6291,325.3461,415.2003,854.9512,-89.85425,0.163943,765.097,16.85,12.31,0,0.272,0.057,17.39,103.0042,"1,020.425",0.36,2.122,0.87,151.3446,26.66161,3.446599,4.410899,0.326
2016-07-18 11:45,11.75,15452,10.86,69.01,69.01,3.737,98.3,14.74,0.014,185,"1,040.658",169.447,-59.94773,37.01867,14.42655,287.5765,327.8468,424.8132,871.2109,-96.96639,0.1622727,774.2445,17.94,12.73,0,0.272,0.057,18.96,126.5718,"1,020.609",0.408,2.626,1.088,164.8873,28.88058,4.104439,4.801129,0.392
2016-07-18 12:00,12,15453,10.76,67.05,67.05,3.694,90.9,19.8,0.011,193,944.1231,151.068,-63.38914,35.40664,14.64788,287.7979,325.5977,424.3934,793.0551,-98.79578,0.1587234,694.2592,17.97,13.01,0,0.273,0.058,19.63,131.5092,"1,020.477",0.301,2.202,0.91,255.4663,43.93931,9.503373,7.290896,0.219
2016-07-18 12:15,12.25,15454,11.36,66.46,66.46,3.856,90.4,17.72,0.011,177,"1,060.431",170.4098,-75.40192,40.98452,14.98821,288.1382,315.4286,431.815,890.0212,-116.3864,0.160427,773.6347,19.36,13.39,0,0.273,0.059,20.69,148.8315,"1,020.43",0.344,2.535,0.967,133.2427,22.5029,4.030107,2.844327,0.255
2016-07-18 12:30,12.5,15455,12.03,64.97,64.97,3.749,109.2,18.86,0.013,179,"1,025.173",163.577,-71.81055,39.29086,16.07109,289.2211,324.9313,436.0327,861.5963,-111.1014,0.1571662,750.4948,18.93,14.75,0,0.273,0.06,21.79,157.0892,"1,020.422",0.468,2.73,0.898,290.0073,49.52913,7.562602,10.13215,0.408
2016-07-18 12:45,12.75,15456,11.82,64.72,64.72,4.42,108.8,15.08,0.015,185,"1,030.535",164.5222,-74.47637,39.07037,15.31285,288.4628,318.1173,431.6641,866.0124,-113.5467,0.1585721,752.4657,18.55,14.78,0,0.273,0.061,21.51,133.0424,"1,020.375",0.359,2.801,0.808,248.2328,41.79265,2.45232,6.575548,0.156
2016-07-18 13:00,13,15457,11.95,64.39,64.39,3.606,108.1,15.67,0.015,180,"1,002.483",159.7598,-71.16252,41.69163,15.67781,288.8278,323.4223,436.2764,842.7227,-112.8541,0.1572229,729.8687,19.25,15.41,0,0.273,0.061,22.12,145.6926,"1,020.45",0.328,2.769,0.848,296.8771,50.42401,5.884141,8.779758,0.204
2016-07-18 13:15,13.25,15458,11.57,62.93,62.93,3.299,118.1,18.37,0.016,189,876.6106,137.6945,-64.37655,39.20069,15.63111,288.7811,329.9593,433.5366,738.9161,-103.5772,0.1542037,635.3389,18.16,14.77,0,0.273,0.062,22.18,125.2497,"1,020.449",0.336,2.051,1.267,369.2937,61.8444,7.759893,13.57203,0.512
2016-07-18 13:30,13.5,15459,12.41,61.18,61.18,3.905,105.5,18.69,0.01,188,"1,129.108",181.462,-73.7317,47.86577,16.31277,289.4628,324.3361,445.9336,947.646,-121.5975,0.1604533,826.0485,20.66,16.7,0,0.274,0.063,23.43,155.9727,"1,020.29",0.303,2.909,0.941,149.106,25.31573,5.148099,3.264705,0.318
2016-07-18 13:45,13.75,15460,12.59,58.79,58.79,4.388,107.3,18.48,0.014,189,"1,145.99",183.697,-77.20556,48.18873,16.68354,289.8335,322.903,448.2973,962.2935,-125.3943,0.1599215,836.8991,20.87,15.12,0,0.274,0.064,24.18,161.2018,"1,020.323",0.34,2.607,0.991,152.207,25.80783,4.198611,4.665324,0.088
2016-07-18 14:00,14,15461,12.73,57.09,57.09,4.401,111.8,16.66,0.013,176,981.4069,156.3379,-68.27091,44.63021,16.52184,289.6718,330.946,443.8471,825.0689,-112.9011,0.1574773,712.1678,19.99,15.79,0,0.274,0.065,24.37,137.1855,"1,020.274",0.265,3.48,1.032,318.3862,54.2496,1.902322,7.795571,0.157
2016-07-18 14:15,14.25,15462,13.15,55.58,55.58,2.31,113.1,41.33,0.017,185,991.4448,159.754,-68.22881,48.44078,17.03898,290.189,333.8579,450.5275,831.6908,-116.6696,0.159838,715.0212,21.31,17.91,0,0.274,0.065,24.77,145.4465,"1,020.271",0.51,2.49,1.695,281.6734,48.42421,6.772048,9.848841,0.65
2016-07-18 14:30,14.5,15463,12.93,54.62,54.62,3.254,91.3,25.12,0.012,185,452.8276,67.90424,-74.46102,23.09468,16.72419,289.8742,325.9024,423.4581,384.9233,-97.55569,0.1479246,287.3677,17.71,15.38,0,0.274,0.066,23.45,94.31681,"1,020.187",0.345,1.89,0.84,234.3517,37.9631,7.678216,9.5018,1.035
2016-07-18 14:45,14.75,15464,13.2,51.21,51.21,3.044,135.1,31.27,0.012,176,658.5281,107.4118,-67.83403,31.29203,15.65866,288.8086,326.6579,425.7839,551.1163,-99.12606,0.1589474,451.9902,17.94,15.54,0,0.274,0.066,22.78,78.45374,"1,020.151",0.554,3.83,1.369,412.811,70.59148,7.323785,15.91389,0.676
2016-07-18 15:00,15,15465,12.65,52.26,52.26,2.576,115.3,60.53,0.011,172,247.2639,38.44437,-57.37619,11.53433,14.7697,287.9197,332.2754,401.1859,208.8196,-68.91052,0.1549505,139.9091,14.86,13.63,0,0.274,0.067,20.57,19.66385,"1,020.116",0.155,1.318,0.952,28.027,5.429168,4.076344,1.320194,0.501
2016-07-18 15:15,15.25,15466,13.08,51.27,51.27,3.215,100.5,29.74,0.011,172,482.834,79.94284,-64.85931,20.62837,14.55901,287.709,323.6514,409.1391,402.8912,-85.48767,0.1636412,317.4035,17.02,15.2,0,0.274,0.067,19.98,43.29109,"1,020.043",0.343,1.994,1.598,324.5155,55.93373,9.211248,11.21629,0.444
2016-07-18 15:30,15.5,15467,13.59,48.91,48.91,2.813,136.9,40.77,0.012,180,643.6544,106.411,-76.06116,28.43707,15.37959,288.5296,316.9058,421.404,537.2433,-104.4982,0.162613,432.7451,18.41,16.11,0,0.273,0.067,20.57,69.98032,"1,020.092",0.391,2.296,1.004,357.7549,61.96381,5.027851,12.18009,0.608
2016-07-18 15:45,15.75,15468,13.73,47.94,47.94,3.213,111.7,23.43,0.011,172,609.7065,99.10467,-79.91656,24.59205,16.66479,289.8148,320.093,424.6016,510.6018,-104.5086,0.1588625,406.0932,19.13,16.31,0,0.273,0.067,21.35,96.49794,"1,020.006",0.431,1.816,0.984,321.3037,56.16375,3.730286,12.0512,0.41
2016-07-18 16:00,16,15469,14.01,46.87,46.87,3.516,114,24.49,0.011,181,732.7054,122.1653,-80.21609,28.82294,16.38798,289.538,318.2658,427.3049,610.5401,-109.039,0.1638849,501.5011,19.82,16.87,0,0.273,0.067,21.62,97.25729,"1,019.999",0.343,2.555,0.727,314.329,55.58771,6.366006,9.502654,0.334
2016-07-18 16:15,16.25,15470,13.99,45.46,45.46,4.053,115.7,20.55,0.013,176,846.3483,142.4044,-83.9283,31.65535,16.96348,290.1135,317.7316,433.3152,703.9439,-115.5836,0.1663173,588.3602,20.71,16.96,0,0.273,0.067,22.5,117.0104,"1,019.717",0.266,1.895,1.403,258.8296,46.08389,2.935296,9.751856,0.353
2016-07-18 16:30,16.5,15471,13.63,44.89,44.89,4.792,106.2,26.97,0.012,176,467.8575,77.09062,-75.64697,15.67948,15.626,288.776,318.6628,409.9893,390.7668,-91.32645,0.1568915,299.4404,17.29,15.34,0,0.273,0.068,20.95,54.01447,"1,019.752",0.239,1.847,1.34,323.9536,59.09339,9.491995,10.46314,0.571
2016-07-18 16:45,16.75,15472,13.86,43.26,43.26,4.789,91.2,17.17,0.011,185,499.499,84.47315,-79.90873,16.68762,15.49012,288.6401,313.6537,410.25,415.0258,-96.59635,0.164165,318.4294,17.97,16.04,0,0.273,0.068,20.25,58.42878,"1,019.677",0.26,2.032,1.528,293.8482,53.66939,4.007211,9.967294,0.352
2016-07-18 17:00,17,15473,13.9,42.87,42.87,2.881,106.7,36.03,0.013,180,419.3575,72.32425,-82.31223,14.11568,15.15656,288.3065,309.4333,405.8611,347.0333,-96.42789,0.164829,250.6054,17.49,15.57,0,0.272,0.067,19.27,43.99892,"1,019.482",0.287,2.607,1.538,317.1371,58.14376,6.237456,12.38592,0.306
2016-07-18 17:15,17.25,15474,14.44,39.5,39.5,3.073,162.4,53.39,0.012,185,556.4039,98.18896,-85.57372,19.62926,16.04403,289.194,311.0178,416.2207,458.2149,-105.203,0.1711932,353.0119,18.44,16.56,0,0.272,0.067,19.67,63.59969,"1,019.686",0.333,1.614,2.542,281.1926,53.06466,4.317433,10.59356,0.316
2016-07-18 17:30,17.5,15475,14.2,39.28,39.28,3.658,113.2,27.55,0.01,179,361.347,62.56689,-85.4675,7.08583,15.85345,289.0034,310.0831,402.6364,298.7801,-92.55333,0.1696631,206.2268,16.7,15.53,0,0.272,0.068,18.87,40.69891,"1,019.562",0.283,1.695,1.772,155.8683,29.58341,6.697492,5.315813,0.471
2016-07-18 17:45,17.75,15476,14.43,39.73,39.73,3.972,126.2,35.09,0.01,172,382.3049,66.52823,-81.40551,8.868109,15.75593,288.9059,313.6059,403.8795,315.7767,-90.27362,0.1736396,225.5031,16.95,15.64,0,0.271,0.067,18.45,32.10702,"1,019.328",0.101,2.313,1.995,48.25419,9.56784,2.617223,4.145603,0.161
2016-07-18 18:00,18,15477,14.31,39.68,39.68,3.569,116.4,35.78,0.009,168,316.0742,54.90704,-73.7143,5.360034,15.29146,288.4414,318.7623,397.8366,261.1672,-79.07433,0.1737423,182.0928,15.97,15.18,0,0.271,0.068,17.72,10.60611,"1,019.369",0.099,1.995,1.638,17.91607,2.965915,1.198769,0.8793407,0.037
2016-07-18 18:15,18.25,15478,14.18,40.84,40.84,3.557,124,32.46,0.01,168,263.4256,45.44484,-70.3606,3.281381,15.05731,288.2073,320.8434,394.4854,217.9808,-73.64198,0.1725011,144.3388,15.37,14.79,0,0.271,0.067,17.13,6.297605,"1,019.333",0.132,2.873,1.567,17.13581,3.022394,1.570545,1.112727,0.1
2016-07-18 18:30,18.5,15479,14,41.07,41.07,4.124,111.7,26.22,0.01,172,203.6371,34.98393,-60.51157,0.4224725,14.62815,287.7781,328.3678,389.3018,168.6532,-60.93404,0.1717987,107.7191,14.64,14.4,0,0.271,0.067,16.42,-3.052168,"1,019.222",0.06,2.036,1.258,14.7187,2.526047,2.224924,1.046766,0.138
