TIMESTAMP,time,RECORD,AirTemp_Avg,RH_Avg,RHcorrected_Avg,WindSpeed_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SnowDepth,SignalQuality,short_in_Avg,short_out_Avg,long_in_Avg,long_out_Avg,cnr4_T_C_Avg,cnr4_T_K_Avg,long_in_corr_Avg,long_out_corr_Avg,net_short_Avg,net_long_Avg,albedo_Avg,net_rad_Avg,Pressure,SnowTemp20cm_Avg,SnowTemp150cm_Avg,Rainfall_Tot,VWC,EC,SoilTemp_650,HFP_Avg,AirTemp_Std,RHcorrected_Std,WindSpeed_Std,short_in_Std,short_out_Std,long_in_Std,long_out_Std,cnr4_T_C_Std,SWE_scale_Avg,Intensity_RT,Accumulated_RT,Accumulated_NRT,Accumulated_Total_NRT,Bucket_RT,Bucket_NRT,Temperature_load_cell,Status,PluvioWind_Avg,SH
2016-07-18 20:15:00,20.25,36222,14.21,50.11,50.11,0.495,237.6,90.4,0.38,185,67.225,13.03633,-49.00924,-6.605465,13.28876,286.4388,332.6805,375.0843,54.18827,-42.40378,0.1929194,11.78449,"1,022.471",12.87,13.93,0,0.427,0.074,12.91,-9.447263,0.291,4.02,0.321,7.64399,2.063541,1.58084,0.3417526,0.106,-3.734,0,0,0,208.9,393.5,393.5,14.6,128,0.409,15.521
2016-07-18 20:30:00,20.5,36223,13.43,56.43,56.43,0.098,33.87,44.62,0.377,199,39.494,7.350108,-46.13609,-7.522069,12.69038,285.8404,332.3753,370.9893,32.14359,-38.61403,0.1858846,-6.470441,"1,022.436",12.05,12.9,0,0.427,0.074,12.82,-11.92656,0.228,3.809,0.162,6.297093,1.224454,0.677264,0.2852505,0.221,-3.724,0,0,0,208.9,393.5,393.5,14.1,128,0,1.442
2016-07-18 20:45:00,20.75,36224,12.84,54.72,54.72,0.288,342.8,40.2,0.377,208,40.858,8.026858,-40.55428,-5.957328,11.93915,285.0891,333.9931,368.59,32.83159,-34.59695,0.1957594,-1.765357,"1,022.405",11.35,12.14,0,0.427,0.074,12.73,-13.25441,0.081,3.849,0.361,3.732283,1.045938,3.008293,0.7711997,0.172,-3.741,0,0,0,208.9,393.5,393.5,13.8,128,0.185,0.764
2016-07-18 21:00:00,21,36225,12.71,53.63,53.63,0.264,252.7,58.22,0.377,208,21.525,5.118567,-26.54308,-3.911841,11.5191,284.6691,345.8011,368.4323,16.40638,-22.63124,0.2482886,-6.224853,"1,022.26",11.06,11.95,0,0.426,0.074,12.59,-12.19711,0.11,3.767,0.239,6.395892,0.8146421,2.288815,0.3854056,0.076,-3.74,0,0,0,208.9,393.4,393.4,13.6,128,0.083,0.764
2016-07-18 21:15:00,21.25,36226,12.83,52.14,52.14,0.384,232.1,16.23,0.379,202,11.753,3.817577,-24.93409,-4.560873,11.35005,284.5,346.5262,366.8994,7.934944,-20.37322,0.323385,-12.43827,"1,022.035",10.84,11.92,0,0.426,0.074,12.51,-13.23531,0.118,1.534,0.331,1.123838,0.5701408,1.993165,0.2679559,0.039,-3.754,0,0,0,208.9,393.2,393.2,13.3,128,0.204,2.964
2016-07-18 21:30:00,21.5,36227,12.36,61.39,61.39,1.576,181.4,18.28,0.382,210,2.066,2.883075,-18.08218,-3.838988,11.1408,284.2908,352.2871,366.5303,-0.8165763,-14.24319,0.3963842,-15.05976,"1,022.638",10.68,11.65,0,0.426,0.074,12.41,-13.36687,0.359,5.405,0.773,5.048486,0.5263252,3.511088,0.6018386,0.158,-3.763,0,0,0,208.9,393.2,393.2,12.8,128,1.615,-1.901
2016-07-18 21:45:00,21.75,36228,11.29,70.13,70.13,1.948,169.9,15.92,0.376,209,-4.861,2.429733,-12.97367,-2.857881,10.44954,283.5995,353.8072,363.923,-7.290415,-10.11579,-0.5520461,-17.4062,"1,023.162",10.08,10.7,0,0.426,0.073,12.29,-13.71129,0.313,2.799,0.585,1.179667,0.397739,1.195668,0.4426896,0.223,-3.737,0,0,0,208.9,393.2,393.2,12.5,128,2.441,-46.986
2016-07-18 22:00:00,22,36229,9.35,87.2,87.2,2.43,183.5,24.3,0.346,214,-4.675,-0.1591952,-8.269936,-2.001195,9.350273,282.5003,352.8611,359.1298,-4.515987,-6.268741,0.04801005,-10.78473,"1,023.772",8.83,8.6,1.2,0.426,0.074,12.17,-20.93291,0.735,6.074,1.166,1.297058,0.9296677,1.992827,0.8084976,0.439,-3.583,0,0.1,0.1,210,394.6,394.3,11.6,128,2.676,-165.28
2016-07-18 22:15:00,22.25,36230,8.33,93.6,93.6,0.956,214.1,52.04,0.363,230,-2.219,0.223216,-8.96623,0.5245298,8.3414,281.4914,347.0291,356.5199,-2.4419,-9.490759,-0.1097709,-11.93266,"1,023.521",8.31,8.09,0.4,0.425,0.074,12.09,-18.54075,0.11,0.903,0.643,0.4728823,0.1628034,0.7583266,0.5190688,0.155,-3.62,0,0.2,0.21,210.5,394.9,394.7,10.4,128,0.904,-86.701
2016-07-18 22:30:00,22.5,36231,8.14,92.7,92.7,0.121,334.7,29.62,0.381,210,-2.253,0.5458328,-14.2245,0.9233395,7.91763,281.0676,339.6317,354.7796,-2.798359,-15.14784,-0.2371902,-17.9462,"1,022.323",8.28,7.806,0.2,0.425,0.074,11.98,-17.6667,0.14,2.244,0.215,0.272174,0.1901879,6.492276,0.3877184,0.123,-3.647,0,0,0,210.9,395.2,395.2,10,128,0,-11.207
2016-07-18 22:45:00,22.75,36232,7.635,95.2,95.2,0.118,258.2,55.77,0.387,234,-3.557,0.8822261,-35.16256,-1.197282,7.301981,280.452,315.6045,349.5698,-4.439116,-33.96527,-0.2478041,-38.40439,"1,022.227",7.571,7.228,0,0.425,0.073,11.86,-20.39435,0.18,0.28,0.217,0.2186858,0.121664,2.947106,0.5354867,0.232,-3.757,0,0,0,210.9,395.2,395.2,9.3,128,0.032,-12.025
2016-07-18 23:00:00,23,36233,7.091,95.6,95.6,0.207,344.6,23.15,0.386,234,-3.644,1.232406,-42.12999,-2.366045,6.488352,279.6383,304.5843,344.3483,-4.876246,-39.76394,-0.3390094,-44.64019,"1,022.213",6.639,6.58,0,0.425,0.073,11.75,-24.4211,0.13,0.087,0.313,0.2165373,0.1658186,1.112462,0.2344446,0.234,-3.808,0,0,0,210.9,395.1,395.2,8.8,128,0.04,-23.262
2016-07-18 23:15:00,23.25,36234,6.756,95.7,95.7,0.351,279.1,70.01,0.402,289,-2.454,1.679809,-38.30312,-1.098566,5.839847,278.9898,305.2051,342.4096,-4.133482,-37.20455,-0.7290928,-41.33803,"1,022.507",6.058,6.239,0,0.425,0.073,11.64,-25.77096,0.071,0.237,0.291,0.4134244,0.4221536,2.456144,0.7969445,0.124,-3.822,0,0,0,210.9,395.2,395.2,8.4,128,0.129,-41.349
2016-07-18 23:30:00,23.5,36235,6.992,94.6,94.6,0.597,207.2,30.78,0.345,187,-1.268,2.809672,-32.02423,0.02225242,5.714925,278.8649,310.8688,342.9153,-4.077486,-32.04649,-2.558212,-36.12397,"1,022.634",6.056,6.58,0,0.425,0.073,11.51,-24.68488,0.129,0.49,0.491,0.3904183,0.4054314,2.101459,0.5323152,0.032,-3.842,0,0,0,210.9,395.2,395.2,8.1,128,0.194,-65.058
2016-07-18 23:45:00,23.75,36236,8.02,85.4,85.4,1.899,173.5,18.6,0.383,206,-0.128,4.176915,-18.75516,1.94874,6.126823,279.2768,326.17,346.8739,-4.304523,-20.7039,NAN,-25.00842,"1,022.802",6.674,6.964,0,0.426,0.073,11.39,-21.48063,0.431,4.044,0.657,0.297388,0.9787786,3.223536,0.4078685,0.26,-3.846,0,0,0,210.9,395.2,395.2,8,128,1.942,-154.359
2016-07-19 00:00:00,0,36237,7.949,87.8,87.8,1.333,190.1,24.56,0.354,226,-1.047,2.840766,-20.43155,0.9061158,6.610215,279.7602,326.8861,348.2238,-3.887278,-21.33767,-3.783638,-25.22495,"1,022.572",6.981,7.015,0,0.426,0.073,11.28,-17.89034,0.148,2.058,0.743,0.4003137,0.6713366,3.100104,0.3913804,0.027,-3.826,0,0,0,210.9,395.1,395.1,8.1,128,1.396,-107.098
2016-07-19 00:15:00,0.25,36238,8.15,84.5,84.5,1.451,185.8,19.47,0.385,300,-2.373,3.538455,-35.78975,-0.5221868,6.627602,279.7776,311.6143,346.8818,-5.911621,-35.26756,-1.543361,-41.17918,"1,022.487",6.793,6.864,0,0.426,0.073,11.1,-18.98002,0.12,2.09,0.602,0.3307194,0.511038,2.400849,0.6195012,0.041,-3.83,0,0,0,210.9,395,395,8,128,1.399,-103.244
2016-07-19 00:30:00,1,36239,8.53,78.3,78.3,1.908,181.5,14.44,0.389,202,-2.653,4.589303,-40.75806,-1.084184,6.532775,279.6828,306.1752,345.8491,-7.241917,-39.67387,-1.774002,-46.91579,"1,022.136",6.566,6.649,0,0.426,0.073,11.01,-20.48376,0.138,2.124,0.679,0.2612843,0.7762624,1.188682,0.6763929,0.035,-3.827,0,0,0,210.9,394.9,394.9,8,128,1.892,-114.132
2016-07-19 00:45:00,1,36240,8.65,75.82,75.82,1.636,185.7,17.69,0.373,202,-2.832,4.736279,-44.01383,-2.3554,6.568756,279.7187,303.0981,344.7565,-7.568429,-41.65843,-1.800069,-49.22686,"1,022.134",6.529,6.419,0,0.426,0.073,10.92,-20.8976,0.158,2.011,0.875,0.5088246,0.9639308,0.7115215,1.171543,0.068,-3.843,0,0,0,210.9,394.8,394.9,8.2,128,1.759,-89.575
2016-07-19 01:00:00,1,36241,8.13,77.88,77.88,1.162,192.1,16.71,0.39,221,-2.716,3.623623,-43.76565,-2.778717,6.134995,279.285,301.1985,342.1855,-6.339914,-40.98693,-1.45825,-47.32684,"1,022.292",6.027,6.189,0,0.426,0.073,10.81,-21.77689,0.14,2.358,0.467,0.5272992,0.5983493,0.8475062,0.7712308,0.133,-3.842,0,0,0,210.9,394.8,394.8,8.2,128,1.009,-75.114
2016-07-19 01:15:00,1,36242,7.982,81,81,0.557,234.7,53.31,0.396,208,-2.329,3.203017,-40.32349,-3.032977,5.873116,279.0231,303.3486,340.6391,-5.531545,-37.29051,-1.770537,-42.82206,"1,021.901",5.902,6.094,0,0.426,0.073,10.71,-21.57953,0.586,6.495,0.556,0.6603487,1.641877,2.043953,0.8857263,0.123,-3.839,0,0,0,210.9,394.7,394.7,7.9,128,0.479,-36.65
2016-07-19 01:30:00,1,36243,7.46,81.6,81.6,0.577,207,28.21,0.394,204,-0.881,3.012606,-27.05869,-1.006713,5.512497,278.6625,314.8398,340.8917,-3.893209,-26.05198,NAN,-29.94519,"1,021.784",5.701,6.022,0,0.426,0.073,10.61,-20.42099,0.394,4.649,0.275,0.8260233,0.8246148,2.550887,1.097684,0.032,-3.835,0,0,0,210.9,394.7,394.7,7.7,128,0.134,-43.839
2016-07-19 01:45:00,1,36244,7.775,81.8,81.8,0.471,272.2,61.36,0.396,201,-1.23,2.78367,-34.24509,-1.483135,5.556202,278.7062,307.868,340.63,-4.013532,-32.76195,0.3531163,-36.77549,"1,021.87",5.762,5.973,0,0.426,0.073,10.48,-19.02444,0.572,6.415,0.49,1.072915,1.452294,4.228238,1.14229,0.078,-3.822,0,0,0,210.9,394.7,394.7,7.5,128,0.256,-30.73
2016-07-19 02:00:00,1,36245,6.513,89.5,89.5,0.456,347.9,37.82,0.396,200,-2.045,1.188295,-40.14378,-2.618753,5.139063,278.289,299.9261,337.4511,-3.233006,-37.52503,-0.589516,-40.75804,"1,022.03",5.304,5.411,0,0.427,0.073,10.4,-20.71529,0.132,2.093,0.263,0.1614174,0.1684162,0.396895,0.2541754,0.134,-3.843,0,0,0,210.9,394.7,394.7,7.2,128,0.105,-42.752
2016-07-19 02:15:00,1,36246,6.344,89.2,89.2,0.198,338.5,34.06,0.397,200,-1.82,1.463189,-39.49065,-2.623523,4.731651,277.8817,298.5921,335.4592,-3.283023,-36.86713,-0.8077659,-40.15015,"1,021.961",4.87,5.102,0,0.426,0.073,10.28,-21.96188,0.271,2.174,0.224,0.1781565,0.3087843,1.302951,0.2295149,0.119,-3.847,0,0,0,210.9,394.3,394.3,6.7,128,0.077,-18.797
2016-07-19 02:30:00,1,36247,6.468,83.9,83.9,0.422,209,35.81,0.395,202,-0.864,2.079521,-30.1086,-1.373654,4.461948,277.6119,306.6631,335.3981,-2.943047,-28.73495,NAN,-31.678,"1,021.773",4.653,5.153,0,0.426,0.072,10.22,-21.9391,0.401,4.051,0.492,0.3862965,0.6047261,4.575191,0.7995178,0.033,-3.866,0,0,0,210.9,394.2,394.3,6.6,128,0.139,-38.19
2016-07-19 02:45:00,1,36248,6.928,83.6,83.6,0.351,283.5,65.56,0.396,203,0.324,2.22831,-18.68104,0.2876693,4.61169,277.7617,318.818,337.7867,-1.904652,-18.96871,NAN,-20.87336,"1,021.502",4.968,5.342,0,0.426,0.072,10.1,-18.73333,0.248,3.053,0.317,0.1742828,0.7200935,1.844246,0.2190132,0.068,-3.848,0,0,0,210.9,394.2,394.2,6.4,128,0.032,-26.855
2016-07-19 03:00:00,1,36249,6.646,84.2,84.2,0.45,329.6,38.92,0.395,208,-0.658,1.688378,-27.78811,-0.723464,4.694152,277.8441,310.1118,337.1764,-2.34675,-27.06464,-3.013909,-29.41139,"1,021.544",4.997,5.248,0,0.426,0.072,10.01,-18.37195,0.261,3.943,0.304,0.2188861,0.3530498,2.099919,0.3523985,0.017,-3.85,0,0,0,210.9,394.1,394.1,6,128,0.031,-36.51
2016-07-19 03:15:00,1,36250,6.744,84.4,84.4,0.314,316.2,40.32,0.396,201,-1.312,1.877624,-30.82192,-1.787269,4.588729,277.7387,306.5655,335.6002,-3.189675,-29.03465,-1.448992,-32.22433,"1,021.467",4.759,5.159,0,0.427,0.072,9.93,-19.92735,0.194,1.85,0.309,0.1372089,0.1366859,1.091285,0.2334265,0.063,-3.842,0,0,0,210.9,394.1,394.1,6.1,128,0,-24.13
2016-07-19 03:30:00,1,36251,6.587,81.3,81.3,0.509,345,15.98,0.393,203,-1.674,1.273608,-31.25819,-2.45383,4.337605,277.4876,304.9108,333.7152,-2.947421,-28.80437,-0.7616336,-31.75179,"1,021.392",4.352,4.755,0,0.427,0.073,9.82,-21.1771,0.095,1.667,0.21,0.06827948,0.1088722,2.264537,0.1463933,0.094,-3.854,0,0,0,210.9,394.2,394.1,5.9,128,0,-39.692
2016-07-19 03:45:00,1,36252,6.601,80.6,80.6,0.424,344.4,19.3,0.394,204,-1.431,1.239755,-27.62504,-2.49325,4.062342,277.2123,307.2119,332.3437,-2.670543,-25.13179,-0.8921874,-27.80234,"1,021.476",4.004,4.503,0,0.426,0.072,9.72,-21.80157,0.122,1.327,0.215,0.18875,0.09435121,1.788043,0.12781,0.066,-3.861,0,0.02,0.02,211,394.2,394.2,5.5,128,0,-31.898
2016-07-19 04:00:00,1,36253,6.924,77.64,77.64,0.278,316.2,38.59,0.39,209,-0.621,1.929249,-15.79375,-1.97614,3.957162,277.1071,318.5352,332.3528,-2.550279,-13.81761,-4.68459,-16.36789,"1,021.401",3.904,4.609,0,0.426,0.072,9.64,-21.58466,0.271,2.675,0.226,0.2933813,0.2274868,4.285545,0.2471274,0.017,-3.872,0,0,0,211,394.2,394.2,5.2,128,0,-18.212
2016-07-19 04:15:00,1,36254,6.506,83.5,83.5,0.351,293.6,65.56,0.391,205,-0.453,2.488676,-0.8151478,-1.474419,3.974689,277.1247,333.5984,332.9392,-2.941877,0.6592717,-4.688804,-2.282606,"1,021.406",3.98,4.773,0,0.426,0.072,9.58,-21.07425,0.222,2.215,0.204,0.4466578,0.4477552,8.659587,0.5957858,0.036,-3.869,0,0,0,211,394.2,394.2,5.3,128,0,-26.025
2016-07-19 04:30:00,1,36255,6.729,83.1,83.1,0.43,239.5,51.36,0.392,209,0.251,3.576788,1.856039,-0.3086725,4.230017,277.38,337.5044,335.3397,-3.32574,2.164712,-1.32575,-1.161028,"1,021.448",4.467,5.277,0,0.426,0.072,9.45,-18.73353,0.357,2.981,0.367,0.5635572,1.137707,7.7824,0.8365899,0.157,-3.859,0,0,0,211.1,394.3,394.3,5.3,128,0.256,-28.22
2016-07-19 04:45:00,1,36256,6.762,83.5,83.5,0.261,316,52.98,0.392,211,-0.494,1.924864,-9.862385,-1.887128,4.42882,277.5788,326.7486,334.7239,-2.419206,-7.975257,NAN,-10.39446,"1,021.404",4.441,5.177,0,0.426,0.072,9.39,-18.4956,0.134,2.238,0.224,0.2440532,0.2488413,3.300093,0.202102,0.016,-3.85,0,0,0,211.1,394.3,394.3,5.4,128,0.031,-16.544
2016-07-19 05:00:00,1,36257,6.462,87.9,87.9,0.218,288.4,42.87,0.394,214,0.697,1.941054,-4.140826,-0.3673206,4.530291,277.6803,332.9629,336.7364,-1.244328,-3.773506,INF,-5.017833,"1,021.557",4.647,5.374,0,0.426,0.072,9.29,-16.04142,0.084,0.751,0.222,0.7028836,0.2842647,2.566594,0.674152,0.088,-3.85,0,0,0,211.1,394.3,394.3,5.4,128,0,-14.87
2016-07-19 05:15:00,1,36258,6.728,85.7,85.7,0.389,216.4,63.27,0.374,200,0.047,2.191136,-1.180284,-0.4490809,4.781885,277.9319,337.1466,337.8778,-2.143886,-0.7312028,INF,-2.875089,"1,021.357",5,5.576,0,0.426,0.072,9.21,-14.3567,0.402,5.191,0.534,0.8932951,0.9799666,3.502662,0.8201549,0.034,-3.846,0,0,0,211.2,394.3,394.3,5.3,128,0.138,-23.288
2016-07-19 05:30:00,1,36259,7.441,81.9,81.9,0.368,285.4,50.82,0.377,202,-0.099,2.443424,-3.138776,-0.8112463,4.986031,278.136,336.1833,338.5108,-2.542853,-2.32753,NAN,-4.870382,"1,021.351",5.099,5.681,0,0.426,0.071,9.16,-14.49762,0.306,2.797,0.374,0.4132119,0.7150469,5.354344,0.4469767,0.037,-3.838,0,0,0,211.2,394.4,394.4,5.4,128,0.127,-15.258
2016-07-19 05:45:00,1,36260,7.203,82.1,82.1,0.44,306.6,67.71,0.383,201,0.944,2.201147,-6.792228,-0.4756155,5.055003,278.205,332.8666,339.1832,-1.257644,-6.316612,INF,-7.574257,"1,021.544",5.105,5.69,0,0.426,0.071,9.08,-14.05886,0.172,2.671,0.317,1.037366,0.6653187,2.753006,0.8157828,0.067,-3.833,0,0,0,211.2,394.4,394.4,5.7,128,0.043,-19.92
2016-07-19 06:00:00,6,36261,7.819,79.77,79.77,0.33,265.4,61.86,0.377,201,3.966,3.795247,-6.745058,0.5042897,5.417224,278.5672,334.6863,341.9357,0.1702767,-7.249348,0.9710533,-7.079071,"1,021.542",5.632,6.093,0,0.426,0.071,9.02,-10.67295,0.172,2.701,0.249,0.4360004,0.5877308,4.770499,0.5545765,0.1,-3.801,0,0,0,211.3,394.4,394.4,5.8,128,0.096,-9.56
2016-07-19 06:15:00,6.25,36262,7.647,80.6,80.6,0.312,267.3,60.65,0.377,202,5.242,3.234597,-13.48993,-0.8771331,5.530605,278.6806,328.4974,341.1102,2.007383,-12.61279,0.6169788,-10.60541,"1,021.532",5.679,6.02,0,0.426,0.071,8.97,-11.06001,0.084,1.747,0.295,1.004458,0.7601898,5.255639,0.4463151,0.029,-3.808,0,0,0,211.3,394.4,394.4,5.9,128,0.157,-9.956
2016-07-19 06:30:00,6.5,36263,7.626,80.9,80.9,0.307,247.9,63.63,0.377,202,11.069,4.688694,-13.31635,-0.6986095,5.502584,278.6526,328.5334,341.1512,6.380498,-12.61774,0.4441991,-6.237241,"1,021.449",5.678,6.038,0,0.426,0.071,8.93,-11.13957,0.089,1.52,0.284,2.946641,0.7420437,2.197385,0.329531,0.031,-3.811,0,0,0,211.3,394.4,394.4,6,128,0.174,-9.656
2016-07-19 06:45:00,6.75,36264,7.541,80.9,80.9,0.443,240.5,40.67,0.383,198,21.227,6.283404,-18.17539,0.03295797,5.602288,278.7523,324.1639,342.3723,14.94367,-18.20835,0.2954728,-3.264684,"1,021.405",5.884,6.12,0,0.426,0.07,8.85,-9.298985,0.148,2.525,0.329,4.611331,1.483911,5.181956,0.5341222,0.04,-3.796,0,0.06,0.07,211.3,394.5,394.5,6.1,128,0.115,-13.987
2016-07-19 07:00:00,7,36265,8.55,71.55,71.55,1.521,182.4,19.24,0.397,272,38.301,12.79358,-16.75639,0.5016811,6.080008,279.23,327.9375,345.1956,25.50694,-17.25807,0.3430189,8.248875,"1,021.361",6.372,6.313,0,0.426,0.07,8.85,-7.968887,0.352,3.152,0.795,9.968272,2.206118,4.178103,0.7878299,0.261,-3.793,0,0,0,211.5,394.6,394.6,6.4,128,1.665,-11.006
2016-07-19 07:15:00,7.25,36266,9.01,69.47,69.47,1.245,208,45.07,0.382,204,54.697,14.79117,9.398802,0.2041771,6.779692,279.9297,357.5592,348.3646,39.90606,9.194624,0.2719578,49.10069,"1,021.427",6.962,8.36,0,0.426,0.071,8.8,-3.511169,0.13,2.813,0.821,6.581753,1.369456,41.79705,0.5178189,0.124,-3.773,0,0,0,211.5,394.6,394.5,7.1,128,1.454,6.306
2016-07-19 07:30:00,7.5,36267,9.03,71.66,71.66,0.77,220.2,45.25,0.375,244,71.738,16.07786,-30.84056,-0.5269089,7.14852,280.2985,319.1581,349.4717,55.65997,-30.31365,0.227377,25.34632,"1,021.452",7.238,8.44,0,0.426,0.07,8.78,-1.617671,0.257,3.651,0.507,9.378055,1.178058,5.480484,0.9310204,0.058,-3.777,0,0,0,211.5,394.5,394.5,7.3,128,0.969,4.64
2016-07-19 07:45:00,7.75,36268,9.58,63.9,63.9,2.198,185.5,28.47,0.37,227,78.801,18.96449,-29.44495,-0.9501473,7.602862,280.7528,322.8299,351.3247,59.83651,-28.4948,0.2422058,31.3417,"1,021.444",7.627,9.27,0,0.426,0.07,8.75,0.7400238,0.407,4.708,1.202,12.42141,2.578375,6.145102,1.206859,0.238,-3.768,0,0,0,211.5,394.5,394.6,7.6,128,2.447,44.003
2016-07-19 08:00:00,8,36269,9.99,60.49,60.49,1.717,189.6,35.23,0.385,265,97.547,20.93858,-31.61617,-1.950727,8.191085,281.3411,323.6191,353.2846,76.60826,-29.66544,0.2149338,46.94282,"1,021.387",7.943,9.56,0,0.426,0.07,8.74,2.727438,0.162,3.694,1.169,10.29485,2.191402,4.647559,0.7772811,0.123,-3.784,0,0,0,211.5,394.5,394.5,8.2,128,1.851,51.768
2016-07-19 08:15:00,8.25,36270,10.11,61.45,61.45,1.667,198.8,48.7,0.386,207,115.941,23.63111,-29.35356,-1.869295,8.61739,281.7674,328.0396,355.5239,92.30962,-27.48427,0.2041094,64.82535,"1,021.569",8.27,9.78,0,0.426,0.07,8.74,5.773551,0.127,3.621,0.97,10.23741,1.951957,3.03552,0.5344155,0.108,-3.764,0,0,0,211.5,394.5,394.5,8.6,128,1.907,55.085
2016-07-19 08:30:00,8.5,36271,10.36,60.23,60.23,1.981,185.9,39.51,0.38,225,140.708,28.37639,-27.35466,-1.676214,9.124649,282.2746,332.6195,358.2979,112.3317,-25.67845,0.2014683,86.65327,"1,021.792",8.69,10.12,0,0.426,0.07,8.72,9.646914,0.099,2.336,1.097,9.49921,2.608387,1.804292,0.591005,0.154,-3.77,0,0,0,211.5,394.4,394.5,8.9,128,2.406,78.362
2016-07-19 08:45:00,8.75,36272,10.78,60.95,60.95,1.208,198.6,47.09,0.378,217,147.286,29.57974,-28.53511,-0.435616,9.657932,282.8079,334.1672,362.2666,117.7062,-28.0995,0.2006688,89.6067,"1,021.816",9.35,10.69,0,0.426,0.07,8.75,13.36731,0.227,4.437,0.929,8.595277,2.293789,3.80185,0.9051012,0.168,-3.751,0,0,0,211.5,394.4,394.4,9.1,128,1.384,59.148
2016-07-19 09:00:00,9,36273,11.15,56.92,56.92,0.9,225.9,52.89,0.398,222,154.68,29.37218,-24.72681,-0.9049727,10.19469,283.3447,340.7366,364.5585,125.3075,-23.82183,0.1899701,101.4857,"1,021.877",9.81,11.02,0,0.426,0.07,8.8,15.00344,0.063,2.175,0.582,12.53249,2.644812,3.277596,0.4716818,0.137,-3.721,0,0,0,211.5,394.4,394.5,9.6,128,1.215,51
2016-07-19 09:15:00,9.25,36274,11.23,58.42,58.42,0.808,220.8,37.07,0.398,205,164.836,30.68065,-21.93121,-0.1955241,10.67529,283.8253,346.0181,367.7537,134.1549,-21.73568,0.1856291,112.4192,"1,022.057",10.24,11.05,0,0.426,0.07,8.83,18.46723,0.063,1.736,0.498,11.97938,3.853722,1.73544,0.9028533,0.136,-3.705,0,0,0,211.5,394.4,394.4,9.8,128,1.057,46.774
2016-07-19 09:30:00,9.5,36275,11.43,56.57,56.57,0.93,207.3,49.15,0.397,258,173.369,35.52369,-26.65427,-0.5677265,11.01126,284.1613,343.0401,369.1266,137.845,-26.08654,0.2044353,111.7584,"1,022.119",10.46,11.46,0,0.426,0.07,8.88,18.26845,0.121,1.696,0.456,17.08777,6.84737,5.19887,1.061937,0.095,-3.688,0,0,0,211.5,394.4,394.4,10,128,1.228,57.2
2016-07-19 09:45:00,9.75,36276,11.46,56.6,56.6,0.863,218.6,46.77,0.388,205,173.876,32.63865,-30.13531,-1.663739,11.28078,284.4308,340.9634,369.435,141.237,-28.47157,0.1860909,112.7654,"1,022.185",10.61,11.4,0,0.425,0.069,8.92,17.97823,0.14,1.411,0.439,25.7672,9.110001,3.444967,1.212258,0.049,-3.695,0,0,0,211.5,394.3,394.4,10.3,128,1.151,52.872
2016-07-19 10:00:00,10,36277,11.63,55.49,55.49,1.151,216,40.75,0.399,211,265.198,46.78332,-39.74137,0.4624355,11.55696,284.7069,332.8018,373.0056,218.4147,-40.2038,0.1827067,178.211,"1,022.255",10.87,11.73,0,0.425,0.07,8.98,18.06418,0.229,1.216,0.494,144.8369,22.57523,5.28107,3.151834,0.204,-3.706,0,0,0,211.5,394.3,394.3,10.5,128,1.49,73.57
2016-07-19 10:15:00,10.25,36278,12.06,54.33,54.33,0.821,231.4,48.23,0.396,231,506.182,64.50038,-54.84168,-0.009441844,12.18947,285.3394,321.028,375.8602,441.6811,-54.83224,0.1308487,386.8489,"1,022.208",11,12.3,0,0.425,0.069,9.06,12.82379,0.471,2.133,0.511,278.4618,34.72911,4.067176,4.121473,0.462,-3.684,0,0,0,211.5,394.3,394.3,10.9,128,1.247,59.408
2016-07-19 10:30:00,10.5,36279,13.04,51.62,51.62,1.177,215.5,36.45,0.381,209,570.655,84.69762,-44.80591,1.799592,14.24193,287.3919,341.9969,388.6024,485.9574,-46.60551,0.1486317,439.3519,"1,022.426",12.27,13.04,0,0.425,0.07,9.12,44.2035,0.159,1.532,0.426,263.5742,39.14052,6.072972,4.157325,0.513,-3.676,0,0,0,211.5,394.2,394.3,11.4,128,1.505,111.286
2016-07-19 10:45:00,10.75,36280,12.14,53.27,53.27,1.161,201.1,42.59,0.381,272,214.905,30.64981,-43.73572,-8.993315,14.23388,287.3839,343.0245,377.7669,184.2554,-34.74241,0.1415357,149.513,"1,022.368",11.9,11.97,0,0.425,0.069,9.19,36.59542,0.495,1.937,0.587,90.23089,14.24251,3.832168,2.677987,0.54,-3.683,0,0,0,211.5,394.1,394.1,11.7,128,1.574,82.61
2016-07-19 11:00:00,11,36281,12.09,53.29,53.29,1.179,219.6,37.85,0.382,217,403.42,67.26084,-50.8608,0.5478919,13.48713,286.6371,331.8879,383.2966,336.1589,-51.4087,0.1607338,284.7502,"1,022.251",12.75,12.4,0,0.424,0.069,9.29,29.76138,0.239,2.01,0.776,248.6147,45.35078,7.646574,5.582951,0.172,-3.676,0,0,0,211.5,394.1,394.2,11.7,128,1.38,79.625
