TIMESTAMP,time,RECORD,BattVolt,PanTemp_Avg,IRTC_general_Avg,short_in_Avg,short_out_Avg,long_in_raw_Avg,long_out_raw_Avg,cnr4_T_C_Avg,cnr4_T_K_Avg,long_in_corr_Avg,long_out_corr_Avg,net_short_Avg,net_long_Avg,albedo_Avg,net_rad_Avg,VWC_5_Avg,VWC_15_Avg,VWC_30_Avg,SoilTemp_2_Avg,SoilTemp_7_Avg,SoilTemp_15_Avg
2016-07-20 06:00:00,6.00,1219,12.28,8.267528,6.567254,4.956835,2.151328,-30.24364,-6.346429,8.06949,281.2195,324.3777,348.2749,2.805506,-23.89722,0.476363,-21.09171,0.374,0.356,0.447,6.544,6.007,5.547
2016-07-20 06:15:00,6.25,1220,12.34,8.237266,6.527417,9.24884,2.632955,-21.07297,-5.012221,7.961459,281.1115,333.0037,349.0644,6.615886,-16.06075,0.2849181,-9.444864,0.374,0.356,0.447,6.503,5.976,5.518
2016-07-20 06:30:00,6.50,1221,12.34,8.225733,6.548516,14.82273,3.946369,-19.02877,-4.394586,8.050559,281.2005,335.497,350.1312,10.87636,-14.63418,0.2678663,-3.757818,0.374,0.356,0.447,6.525,5.999,5.541
2016-07-20 06:45:00,6.75,1222,12.29,8.251549,6.611331,13.24498,3.057775,-24.78474,-5.151943,8.185109,281.3351,330.42,350.0528,10.18721,-19.6328,0.2305249,-9.445591,0.373,0.356,0.447,6.587,6.085,5.622
2016-07-20 07:00:00,7.00,1223,12.41,8.297093,6.713596,48.77899,9.388762,-27.84245,-4.743248,8.325338,281.4753,328.0711,351.1703,39.39022,-23.0992,0.1928992,16.29103,0.372,0.356,0.447,6.69,6.204,5.74
2016-07-20 07:15:00,7.25,1224,12.37,8.389046,6.896558,68.42165,12.88227,-28.61213,-4.406917,8.672941,281.8229,329.0633,353.2685,55.53938,-24.20522,0.1881294,31.33417,0.372,0.356,0.447,6.872,6.428,5.966
2016-07-20 07:30:00,7.50,1225,12.43,8.558177,7.254234,72.1965,13.14825,-26.92723,-5.295902,9.026617,282.1766,332.5466,354.1779,59.04825,-21.63132,0.1820816,37.41693,0.373,0.356,0.447,7.232,6.809,6.349
2016-07-20 07:45:00,7.75,1226,12.37,8.77496,7.690348,74.45377,12.49393,-25.23605,-6.035248,9.253498,282.4035,335.3952,354.596,61.95984,-19.20081,0.1729941,42.75903,0.372,0.356,0.447,7.671,7.277,6.823
2016-07-20 08:00:00,8.00,1227,12.47,9.029105,8.229152,93.13016,14.84706,-26.8906,-7.134331,9.438036,282.588,334.6842,354.4405,78.28309,-19.75627,0.1637882,58.52682,0.372,0.356,0.447,8.21,7.825,7.372
2016-07-20 08:15:00,8.25,1228,12.43,9.242168,8.625716,66.12364,11.12682,-22.75886,-6.17907,9.300069,282.45,338.1103,354.6901,54.99682,-16.57979,0.1682484,38.41703,0.372,0.356,0.447,8.62,8.25,7.802
2016-07-20 08:30:00,8.50,1229,12.52,9.336862,8.760308,69.53875,11.81662,-21.63065,-5.281394,9.191339,282.3413,338.6832,355.0324,57.72213,-16.34925,0.1701355,41.37287,0.372,0.355,0.447,8.75,8.42,7.996
2016-07-20 08:45:00,8.75,1230,12.53,9.388697,8.837119,84.75243,14.54528,-23.44371,-4.603181,9.27467,282.4247,337.2957,356.1363,70.20715,-18.84054,0.1717233,51.36662,0.372,0.355,0.447,8.83,8.54,8.12
2016-07-20 09:00:00,9.00,1231,13,9.47244,8.938498,197.1079,33.00776,-30.08915,-1.20489,9.72192,282.8719,332.9433,361.8276,164.1001,-28.88426,0.1673313,135.2159,0.372,0.355,0.446,8.93,8.72,8.32
2016-07-20 09:15:00,9.25,1232,13.13,9.756831,9.559959,183.7355,29.45121,-36.62694,-4.898003,10.35468,283.5047,329.6624,361.3914,154.2843,-31.72894,0.1601429,122.5554,0.372,0.355,0.446,9.55,9.37,8.97
2016-07-20 09:30:00,9.50,1233,13.96,10.09776,10.1862,373.9525,61.62601,-36.59138,-1.860732,10.93733,284.0873,332.7201,367.4507,312.3265,-34.73065,0.1625145,277.5959,0.372,0.355,0.446,10.18,10.07,9.7
2016-07-20 09:45:00,9.75,1234,13.76,10.64672,11.27853,508.0052,83.84152,-44.96683,2.616687,12.24507,285.3951,331.1986,378.7821,424.1636,-47.58351,0.1626164,376.5801,0.372,0.355,0.446,11.27,11.24,10.89
2016-07-20 10:00:00,10.00,1235,13.53,11.47908,12.82659,349.6593,54.99874,-46.1328,-4.723876,12.72829,285.8783,332.5863,373.9953,294.6606,-41.40892,0.1536542,253.2516,0.372,0.355,0.446,12.83,12.92,12.6
2016-07-20 10:15:00,10.25,1236,13.92,11.84056,13.18168,362.2601,59.38033,-40.15655,0.03767459,11.98525,285.1353,334.6343,374.8286,302.8798,-40.19422,0.160739,262.6856,0.372,0.355,0.446,13.19,13.42,13.18
2016-07-20 10:30:00,10.50,1237,13.69,12.11931,13.62531,398.5949,64.52881,-44.68099,1.720809,12.65216,285.8022,333.6268,380.0286,334.0661,-46.4018,0.1600669,287.6643,0.373,0.355,0.446,13.63,13.94,13.76
2016-07-20 10:45:00,10.75,1238,14.05,12.37762,13.93296,333.5972,54.41803,-45.43914,-0.6366327,12.30946,285.4594,331.0586,375.8611,279.1791,-44.80251,0.162182,234.3766,0.373,0.355,0.446,13.94,14.33,14.22
2016-07-20 11:00:00,11.00,1239,13.9,12.50263,14.06293,599.026,99.70227,-57.94624,5.922484,12.93755,286.0875,321.883,385.7517,499.3237,-63.86873,0.1633981,435.455,0.373,0.355,0.446,14.07,14.52,14.47
2016-07-20 11:15:00,11.25,1240,13.99,12.90327,14.80262,722.6643,119.427,-63.83336,5.918063,14.11087,287.2609,322.266,392.0175,603.2373,-69.75143,0.1621946,533.4859,0.373,0.355,0.446,14.81,15.35,15.35
2016-07-20 11:30:00,11.50,1241,14.01,13.45743,15.68308,651.3474,105.6907,-60.08911,5.523525,14.39517,287.5452,327.5327,393.1453,545.6566,-65.61263,0.1592892,480.044,0.373,0.355,0.446,15.69,16.37,16.43
2016-07-20 11:45:00,11.75,1242,13.86,13.85367,16.17315,749.7924,122.4537,-63.28862,10.00228,15.08648,288.2365,328.0773,401.3682,627.3386,-73.29091,0.1615589,554.0477,0.373,0.355,0.446,16.18,17.03,17.19
2016-07-20 12:00:00,12.00,1243,14.06,14.50417,17.24981,952.5894,154.9057,-83.08865,13.71635,16.85286,290.0028,317.9611,414.7661,797.6837,-96.80499,0.1616315,700.8787,0.374,0.355,0.445,17.25,18.33,18.55
2016-07-20 12:15:00,12.25,1244,13.71,15.2283,18.34421,789.9723,126.0131,-91.06697,6.806586,16.43091,289.5809,307.6522,405.5258,663.9592,-97.87356,0.1545762,566.0856,0.374,0.354,0.445,18.35,19.58,19.88
2016-07-20 12:30:00,12.50,1245,13.84,15.49617,18.44136,952.7747,155.6303,-87.84652,15.93684,16.10599,289.256,309.0867,412.8701,797.1445,-103.7834,0.1622442,693.3611,0.374,0.354,0.445,18.46,19.84,20.27
2016-07-20 12:45:00,12.75,1246,13.7,15.66704,18.42958,853.5248,138.6696,-84.69617,16.40813,16.29033,289.4403,313.2482,414.3525,714.8552,-101.1043,0.1592712,613.7509,0.374,0.354,0.445,18.44,20.02,20.56
2016-07-20 13:00:00,13.00,1247,13.84,15.82517,18.52484,907.5536,147.3934,-94.63765,13.65568,16.64977,289.7998,305.2868,413.5802,760.1602,-108.2933,0.1591725,651.8669,0.375,0.354,0.445,18.53,20.17,20.82
2016-07-20 13:15:00,13.25,1248,13.82,15.89009,18.51093,707.4358,114.2272,-82.38629,10.44466,16.42422,289.5742,316.2978,409.1287,593.2086,-92.83095,0.1552321,500.3777,0.375,0.354,0.445,18.52,20.1,20.86
2016-07-20 13:30:00,13.50,1249,14.05,15.75824,18.12615,861.4109,141.7257,-88.34241,16.95801,15.9616,289.1116,307.8032,413.1035,719.6853,-105.3004,0.1612074,614.3848,0.375,0.354,0.445,18.14,19.65,20.5
2016-07-20 13:45:00,13.75,1250,13.67,15.62712,17.71002,733.3554,119.4814,-80.20795,14.82193,16.1636,289.3136,317.0412,412.071,613.874,-95.02988,0.1589879,518.8441,0.375,0.354,0.445,17.73,19.27,20.19
2016-07-20 14:00:00,14.00,1251,14.09,15.62666,17.19685,903.4924,148.7692,-82.30326,22.18123,17.65299,290.803,323.1875,427.672,754.7231,-104.4845,0.1621298,650.2386,0.375,0.354,0.445,17.21,19.15,20.18
2016-07-20 14:15:00,14.25,1252,13.97,15.82959,17.1852,830.4146,135.5295,-91.18118,16.53655,17.88399,291.034,315.5994,423.3171,694.8851,-107.7177,0.1608227,587.1674,0.376,0.353,0.444,17.2,19.42,20.51
2016-07-20 14:30:00,14.50,1253,13.78,15.96585,16.8743,776.6959,127.6629,-89.01315,15.17882,18.46562,291.6156,321.0286,425.2205,649.033,-104.192,0.1596917,544.841,0.375,0.353,0.444,16.88,19.49,20.68
2016-07-20 14:45:00,14.75,1254,13.81,16.11561,16.76035,663.5918,108.145,-87.68013,13.19738,18.30276,291.4528,321.445,422.3225,555.4468,-100.8775,0.1583056,454.5693,0.375,0.353,0.444,16.76,19.58,20.89
2016-07-20 15:00:00,15.00,1255,13.77,16.20939,17.13272,333.5638,51.28447,-83.7284,0.1427485,17.30617,290.4562,319.8392,403.7103,282.2793,-83.87115,0.1509846,198.4081,0.376,0.353,0.445,17.13,19.6,20.96
2016-07-20 15:15:00,15.25,1256,13.82,16.03633,17.05008,236.4606,37.37942,-74.46223,-1.174698,15.47337,288.6234,319.0144,392.3019,199.0811,-73.28753,0.1568509,125.7936,0.376,0.352,0.445,17.06,19.09,20.46
2016-07-20 15:30:00,15.50,1257,13.8,15.62391,16.35466,318.9279,54.34304,-65.79272,6.469979,14.89324,288.0432,324.522,396.7847,264.5849,-72.2627,0.1666862,192.3222,0.376,0.352,0.445,16.36,18.19,19.57
2016-07-20 15:45:00,15.75,1258,13.91,15.32909,15.94019,324.8921,55.33455,-64.57702,4.462356,14.68889,287.8389,324.631,393.6703,269.5576,-69.03938,0.16811,200.5182,0.376,0.352,0.445,15.95,17.6,18.96
2016-07-20 16:00:00,16.00,1259,13.73,15.13371,15.58308,302.6507,50.87575,-67.8129,2.580672,14.72422,287.8742,321.5858,391.9794,251.775,-70.39357,0.1646114,181.3814,0.375,0.352,0.445,15.58,17.21,18.54
2016-07-20 16:15:00,16.25,1260,13.9,14.98606,15.27827,363.4095,63.32093,-70.11958,6.505523,14.99097,288.141,320.73,397.3552,300.0885,-76.62511,0.1700854,223.4634,0.375,0.352,0.445,15.28,16.91,18.2
2016-07-20 16:30:00,16.50,1261,13.83,14.96057,15.29982,323.8447,56.25359,-64.20405,3.7864,14.92774,288.0777,326.2976,394.2881,267.5911,-67.99045,0.1698072,199.6006,0.375,0.352,0.445,15.3,16.86,18.1
2016-07-20 16:45:00,16.75,1262,13.82,15.02866,15.14748,507.6747,91.75636,-75.19185,10.17142,16.0351,289.1851,321.3515,406.7148,415.9184,-85.36327,0.17495,330.5551,0.375,0.352,0.445,15.15,17,18.24
2016-07-20 17:00:00,17.00,1263,13.78,15.41006,15.44035,596.5079,110.0334,-92.0412,9.617539,17.17884,290.3288,310.8101,412.4688,486.4744,-101.6587,0.1763494,384.8157,0.375,0.352,0.445,15.43,17.76,19.01
2016-07-20 17:15:00,17.25,1264,13.87,15.87676,16.03839,537.7732,100.389,-96.7055,8.086011,17.62874,290.7787,308.651,413.4425,437.3842,-104.7915,0.1778267,332.5927,0.375,0.351,0.444,16.03,18.6,19.88
2016-07-20 17:30:00,17.50,1265,13.8,16.32277,16.57523,648.3029,125.9601,-93.42542,10.98946,17.8009,290.9509,312.8943,417.3092,522.3428,-104.4149,0.1888508,417.9279,0.375,0.351,0.444,16.57,19.38,20.71
2016-07-20 17:45:00,17.75,1266,13.78,16.84797,17.45531,478.0606,90.18698,-90.89765,4.212385,18.42721,291.5772,318.9283,414.0383,387.8736,-95.11002,0.1787427,292.7636,0.375,0.351,0.444,17.44,20.36,21.74
2016-07-20 18:00:00,18.00,1267,13.88,17.20292,18.11388,433.9116,85.22597,-93.88515,1.684413,17.56683,290.7168,311.1264,406.696,348.6857,-95.56956,0.1830918,253.1161,0.375,0.351,0.445,18.12,20.87,22.3
2016-07-20 18:15:00,18.25,1268,13.75,17.26678,18.31745,285.8597,53.47395,-92.43851,-4.303647,16.90738,290.0573,308.918,397.0528,232.3858,-88.13486,0.1651813,144.2509,0.375,0.351,0.445,18.31,20.87,22.34
2016-07-20 18:30:00,18.50,1269,13.88,16.92745,18.02552,251.3593,49.88475,-88.57915,-3.007335,15.09511,288.2451,302.8315,388.4033,201.4745,-85.57182,0.1762639,115.9027,0.375,0.351,0.445,18.04,20.07,21.53
2016-07-20 18:45:00,18.75,1270,13.15,16.37986,17.06856,255.1877,53.33456,-89.4974,0.05743758,15.0676,288.2176,301.763,391.3178,201.8531,-89.55483,0.1872445,112.2983,0.375,0.351,0.445,17.08,18.98,20.42
2016-07-20 19:00:00,19.00,1271,12.98,15.88223,16.4914,71.39374,10.80151,-94.15624,-11.3071,13.9859,287.1359,291.2725,374.1216,60.59223,-82.84915,0.150614,-22.25692,0.375,0.351,0.445,16.5,17.98,19.35
2016-07-20 19:15:00,19.25,1272,12.82,15.1335,15.46953,83.79198,16.19777,-91.00806,-8.266519,12.88271,286.0327,288.5222,371.2638,67.59422,-82.74154,0.1758233,-15.14732,0.375,0.35,0.445,15.48,16.52,17.82
2016-07-20 19:30:00,19.50,1273,12.92,14.42326,14.39845,152.6315,36.40129,-91.38695,-5.094776,13.0364,286.1864,288.9628,375.2549,116.2302,-86.29218,0.1980625,29.93801,0.374,0.35,0.445,14.41,15.23,16.43
2016-07-20 19:45:00,19.75,1274,12.72,13.97163,13.90038,56.33371,9.530526,-85.50431,-10.7227,12.66148,285.8115,292.8542,367.6358,46.80318,-74.78162,0.1682986,-27.97843,0.374,0.35,0.445,13.91,14.43,15.52
2016-07-20 20:00:00,20.00,1275,12.76,13.4755,13.21018,55.21163,10.56963,-81.24514,-8.964622,12.24692,285.3969,294.9214,367.2019,44.64201,-72.28052,0.1909679,-27.63852,0.374,0.35,0.445,13.21,13.54,14.5
2016-07-20 20:15:00,20.25,1276,12.66,13.05882,12.66203,41.59247,7.551003,-87.9657,-11.81846,12.11615,285.2661,287.5128,363.66,34.04147,-76.14725,0.1787041,-42.10577,0.373,0.35,0.445,12.66,12.85,13.67
2016-07-20 20:30:00,20.50,1277,12.51,12.61141,11.96625,26.31629,5.143272,-90.32954,-11.09992,11.51077,284.6607,281.971,361.2006,21.17302,-79.22961,0.1950247,-58.0566,0.373,0.349,0.444,11.97,12.03,12.75
2016-07-20 20:45:00,20.75,1278,12.59,12.18427,11.37508,19.70631,3.92449,-91.80009,-14.33912,11.42438,284.5743,280.0498,357.5108,15.78182,-77.46098,0.1964845,-61.67916,0.372,0.349,0.444,11.37,11.3,11.93
2016-07-20 21:00:00,21.00,1279,12.47,11.76976,10.72004,18.30404,4.704443,-88.64029,-10.96087,11.09697,284.2469,281.5009,359.1803,13.59959,-77.67942,0.2568271,-64.07983,0.372,0.349,0.443,10.71,10.55,11.09
2016-08-19 0:00:00,0.00,4075,12.39,5.097011,-0.04596338,-1.936942,1.543126,-47.90832,-3.235502,4.382899,277.5329,288.4801,333.1529,-3.480068,-44.67282,-0.9032797,-48.15289,0.338,0.316,0.414,-0.129,-0.782,-1.27
2016-08-19 0:15:00,0.25,4076,12.45,4.903761,-0.3597788,-0.6574033,1.112879,-18.90015,0.8175513,4.118828,277.2688,316.2098,335.9275,-1.770282,-19.7177,INF,-21.48798,0.338,0.315,0.414,-0.448,-1.132,-1.642
2016-08-19 0:30:00,0.50,4077,12.37,4.790515,-0.4864687,-0.2286958,1.104091,-13.09126,2.917098,4.243189,277.3932,322.6202,338.6286,-1.332786,-16.00836,INF,-17.34115,0.337,0.315,0.414,-0.577,-1.26,-1.801
2016-08-19 0:45:00,0.75,4078,12.43,4.77426,-0.4541892,-0.3585324,0.7861261,-10.29878,3.578832,4.333019,277.483,325.8478,339.7254,-1.144659,-13.87761,INF,-15.02227,0.337,0.315,0.414,-0.546,-1.217,-1.782
2016-08-19 1:00:00,1.00,4079,12.33,4.803442,-0.3605185,-0.611944,1.047812,-19.01118,3.090895,4.416574,277.5666,317.5404,339.6425,-1.659755,-22.10208,NAN,-23.76183,0.337,0.315,0.414,-0.45,-1.106,-1.688
2016-08-19 1:15:00,1.25,4080,12.41,4.791945,-0.3605838,-1.713899,1.134769,-36.54087,-0.7254093,4.196111,277.3461,298.943,334.7585,-2.848668,-35.81546,-0.6827895,-38.66413,0.337,0.315,0.414,-0.447,-1.116,-1.711
2016-08-19 1:30:00,1.50,4081,12.41,4.647647,-0.6208264,-2.503144,0.8696207,-44.25209,-3.188605,3.626992,276.777,288.4875,329.551,-3.372764,-41.06348,-0.4709859,-44.43625,0.337,0.315,0.414,-0.707,-1.426,-2.019
2016-08-19 1:45:00,1.75,4082,12.32,4.398967,-1.044026,-1.473369,1.398616,-35.35292,0.1577012,3.331733,276.4817,295.9681,331.4787,-2.871985,-35.51062,-1.253411,-38.38261,0.337,0.315,0.414,-1.135,-1.893,-2.505
2016-08-19 2:00:00,2.00,4083,12.38,4.198069,-1.346053,-0.9500831,1.523755,-31.68442,-0.288203,3.341469,276.4915,299.6831,331.0794,-2.473838,-31.39621,-3.028308,-33.87005,0.337,0.315,0.413,-1.442,-2.227,-2.868
2016-08-19 2:15:00,2.25,4084,12.3,3.99458,-1.719683,-1.977963,0.8539226,-44.99925,-4.390426,2.984401,276.1344,284.6605,325.2693,-2.831885,-40.60882,-0.4403561,-43.44071,0.337,0.315,0.413,-1.816,-2.629,-3.294
2016-08-19 2:30:00,2.50,4085,12.36,3.690857,-2.247604,-1.351841,0.8763486,-33.85402,-2.799796,2.569796,275.7198,293.8297,324.884,-2.22819,-31.05422,-0.7116276,-33.28241,0.336,0.315,0.413,-2.35,-3.214,-3.895
2016-08-19 2:45:00,2.75,4086,12.28,3.419422,-2.680702,-1.077025,1.273879,-33.21901,-0.679102,2.4698,275.6198,293.9896,326.5295,-2.350904,-32.53991,-1.202443,-34.89082,0.336,0.315,0.413,-2.789,-3.668,-4.377
2016-08-19 3:00:00,3.00,4087,12.34,3.196707,-3.022243,-1.169983,1.111426,-29.52728,-0.3346066,2.457651,275.6076,297.6236,326.8163,-2.281409,-29.19267,-1.235482,-31.47408,0.336,0.315,0.413,-3.135,-4.037,-4.777
2016-08-19 3:15:00,3.25,4088,12.26,3.050381,-3.202831,-1.730939,1.57699,-39.25074,-0.5418146,2.451985,275.602,287.8734,326.5823,-3.307929,-38.70892,-1.170513,-42.01685,0.336,0.315,0.413,-3.318,-4.245,-5.016
2016-08-19 3:30:00,3.50,4089,12.31,2.872637,-3.5464,-2.896995,1.468949,-56.13056,-3.712292,1.962716,275.1127,268.6772,321.0955,-4.365944,-52.41827,-0.5419854,-56.78421,0.336,0.315,0.413,-3.661,-4.613,-5.408
2016-08-19 3:45:00,3.75,4090,12.22,2.542384,-4.149156,-3.288605,1.710694,-58.25909,-3.060447,1.479837,274.6298,264.2748,319.4734,-4.9993,-55.19864,-0.5556827,-60.19794,0.336,0.315,0.413,-4.271,-5.293,-6.109
2016-08-19 4:00:00,4.00,4091,12.3,2.100868,-4.956893,-2.740893,1.938854,-55.47701,-1.340984,0.7499661,273.9,263.641,317.777,-4.679747,-54.13602,-0.8101652,-58.81577,0.335,0.315,0.413,-5.088,-6.163,-7.005
2016-08-19 4:15:00,4.25,4092,12.29,1.656737,-5.677495,-2.338558,2.22789,-43.79357,-0.9705219,0.6136776,273.7636,274.6895,317.5125,-4.566448,-42.82305,-0.9599013,-47.38949,0.335,0.314,0.412,-5.818,-6.954,-7.842
2016-08-19 4:30:00,4.50,4093,12.22,1.273301,-6.295381,-2.509711,2.088153,-37.45435,-0.9779796,0.3688667,273.5189,279.8913,316.3677,-4.597864,-36.47638,-0.9131384,-41.07424,0.335,0.314,0.412,-6.445,-7.613,-8.54
2016-08-19 4:45:00,4.75,4094,12.28,0.9287208,-6.867568,-2.355847,2.320888,-33.84087,-0.5722053,0.182825,273.3328,282.642,315.9106,-4.676735,-33.26866,-1.015491,-37.9454,0.335,0.314,0.412,-7.027,-8.22,-9.19
2016-08-19 5:00:00,5.00,4095,12.19,0.6697015,-7.238493,-2.424462,2.395659,-31.97048,-0.4225134,-0.007161119,273.1428,283.6336,315.1816,-4.820121,-31.54797,-1.379718,-36.36809,0.334,0.314,0.412,-7.405,-8.63,-9.63
2016-08-19 5:15:00,5.25,4096,12.27,0.4916439,-7.476717,-2.271902,2.533673,-28.64657,-0.697816,0.1090685,273.2591,287.4948,315.4435,-4.805575,-27.94876,-1.145252,-32.75433,0.334,0.314,0.412,-7.645,-8.89,-9.94
2016-08-19 5:30:00,5.50,4097,12.2,0.3107201,-7.782098,-2.781894,2.096343,-26.8682,-0.9539401,-0.144084,273.0059,288.1036,314.0179,-4.878238,-25.91426,-0.7774903,-30.79249,0.334,0.313,0.412,-7.955,-9.22,-10.29
2016-08-19 5:45:00,5.75,4098,12.27,0.1131036,-8.11618,-2.463817,2.336803,-25.37358,-0.8110458,-0.4723409,272.6776,288.0858,312.6484,-4.80062,-24.56253,-0.9723682,-29.36316,0.334,0.313,0.411,-8.29,-9.57,-10.68
2016-08-19 6:00:00,6.00,4099,12.2,-0.1113536,-8.479297,-2.579903,2.161521,-24.0953,-0.7974498,-0.7267771,272.4232,288.196,311.4938,-4.741424,-23.29785,-0.8511083,-28.03928,0.334,0.313,0.411,-8.66,-9.96,-11.09
2016-08-19 6:15:00,6.25,4100,12.26,-0.3481025,-8.869553,-2.332036,2.594672,-23.01161,-0.3161384,-1.00431,272.1457,288.0088,310.7043,-4.926708,-22.69547,-1.156702,-27.62218,0.333,0.313,0.411,-9.06,-10.37,-11.53
2016-08-19 6:30:00,6.50,4101,12.2,-0.5594215,-9.181749,-0.3540605,2.935755,-22.05552,-0.5957846,-1.024746,272.1252,288.8715,310.3313,-3.289815,-21.45974,-0.9524056,-24.74956,0.333,0.313,0.41,-9.38,-10.71,-11.91
2016-08-19 6:45:00,6.75,4102,12.26,-0.7184862,-9.408832,3.983778,3.753221,-21.26695,-0.3272859,-0.946701,272.2033,290.017,310.9567,0.2305567,-20.93966,1.085013,-20.70911,0.333,0.312,0.41,-9.61,-10.94,-12.18
2016-08-19 7:00:00,7.00,4103,12.27,-0.7883596,-9.47003,9.068102,3.926193,-20.74327,-0.6991233,-0.77828,272.3717,291.3118,311.3559,5.141908,-20.04415,0.4379165,-14.90224,0.333,0.312,0.41,-9.67,-11,-12.25
2016-08-19 7:15:00,7.25,4104,12.22,-0.8287574,-9.486468,15.64888,5.328897,-20.18374,-0.663244,-0.6679074,272.4821,292.3777,311.8981,10.31998,-19.5205,0.3438506,-9.200516,0.333,0.312,0.41,-9.69,-11.01,-12.28
2016-08-19 7:30:00,7.50,4105,12.28,-0.8247216,-9.426352,19.96925,5.409203,-19.561,-0.9410364,-0.5008735,272.6491,293.7675,312.3875,14.56004,-18.61996,0.2692164,-4.059916,0.333,0.312,0.41,-9.63,-10.92,-12.22
2016-08-19 7:45:00,7.75,4106,12.22,-0.7839729,-9.285491,24.8299,5.91303,-18.85027,-1.131588,-0.2360036,272.914,295.6984,313.417,18.91688,-17.71868,0.2380079,1.198198,0.332,0.312,0.41,-9.48,-10.76,-12.07
2016-08-19 8:00:00,8.00,4107,12.29,-0.6590715,-8.985739,28.49623,5.969603,-18.35984,-1.153242,0.02819451,273.1782,297.4076,314.6142,22.52662,-17.2066,0.2095472,5.320028,0.332,0.312,0.411,-9.18,-10.43,-11.76
2016-08-19 8:15:00,8.25,4108,12.23,-0.531348,-8.706577,35.46438,8.543693,-17.97927,-1.239839,0.3043308,273.4543,299.0688,315.8082,26.92068,-16.73943,0.2401979,10.18125,0.332,0.312,0.411,-8.9,-10.13,-11.46
2016-08-19 8:30:00,8.50,4109,12.5,-0.2784868,-8.1191,116.8653,18.30313,-18.17761,-2.686889,1.709185,274.8592,305.447,320.9377,98.56219,-15.49072,0.1965417,83.07147,0.332,0.312,0.411,-8.3,-9.5,-10.84
2016-08-19 8:45:00,8.75,4110,12.84,0.4392544,-6.377207,262.4779,37.313,-21.75208,-3.6253,4.163748,277.3138,313.5809,331.7077,225.1648,-18.12678,0.1419168,207.0381,0.332,0.312,0.411,-6.551,-7.762,-9.12
2016-08-19 9:00:00,9.00,4111,13.23,1.922917,-3.25487,315.0366,44.70714,-30.96985,-3.355866,5.549401,278.6994,311.1118,338.7257,270.3294,-27.61399,0.1417422,242.7155,0.332,0.312,0.411,-3.389,-4.494,-5.848
2016-08-19 9:15:00,9.25,4112,13.32,3.513321,-0.2541588,302.5692,44.36951,-50.96394,-3.284955,6.033251,279.1832,293.4977,341.1767,258.1997,-47.67899,0.1465223,210.5207,0.332,0.312,0.411,-0.35,-1.296,-2.613
2016-08-19 9:30:00,9.50,4113,13.36,4.820459,2.066197,285.7637,47.21843,-82.6893,-3.770049,6.479308,279.6293,263.9791,342.8983,238.5453,-78.91925,0.1654808,159.6261,0.332,0.312,0.411,1.999,1.2,-0.07
2016-08-19 9:45:00,9.75,4114,13.65,5.780534,3.69509,305.6573,50.51085,-92.27547,-3.443235,7.039581,280.1896,257.1812,346.0135,255.1465,-88.83224,0.1652162,166.3143,0.333,0.312,0.411,3.647,2.969,1.776
2016-08-19 10:00:00,10.00,4115,14.01,6.576748,5.149343,466.3048,79.17899,-98.24432,0.4754784,8.421003,281.571,258.1639,356.8837,387.1258,-98.7198,0.1695376,288.406,0.333,0.312,0.411,5.108,4.515,3.396
2016-08-19 10:15:00,10.25,4116,14.11,7.679753,7.320647,474.0994,78.885,-103.3498,-2.455834,10.27561,283.4256,262.5333,363.4272,395.2144,-100.8939,0.1659415,294.3205,0.333,0.312,0.412,7.29,6.773,5.715
2016-08-19 10:30:00,10.50,4117,14.05,8.718403,9.069992,545.782,90.30029,-103.707,0.704155,10.66111,283.8111,264.1719,368.5831,455.4818,-104.4112,0.1653276,351.0706,0.333,0.312,0.412,9.06,8.69,7.746
2016-08-19 10:45:00,10.75,4118,14,9.605592,10.62922,576.9651,95.43999,-108.8738,1.952297,11.43747,284.5875,263.0461,373.8721,481.5251,-110.8261,0.1652813,370.699,0.333,0.312,0.412,10.62,10.34,9.51
2016-08-19 11:00:00,11.00,4119,13.87,10.46946,12.14345,650.3069,107.4014,-112.9482,2.945614,12.52431,285.6743,264.6846,380.5785,542.9055,-115.8939,0.1651549,427.0116,0.334,0.312,0.412,12.14,11.98,11.22
2016-08-19 11:15:00,11.25,4120,13.95,11.3425,13.6679,670.4774,110.1352,-116.3779,4.128575,13.66179,286.8118,267.3079,387.8144,560.3422,-120.5065,0.16425,439.8357,0.334,0.312,0.412,13.67,13.63,12.96
2016-08-19 11:30:00,11.50,4121,13.81,12.21607,15.10023,698.9457,113.6925,-118.3815,4.790948,14.41837,287.5684,269.3653,392.5377,585.2532,-123.1725,0.1626504,462.0808,0.334,0.312,0.411,15.11,15.25,14.67
2016-08-19 11:45:00,11.75,4122,14.16,12.91919,16.14474,703.4932,114.1801,-117.078,6.631305,14.36798,287.518,270.3966,394.1059,589.3132,-123.7093,0.1622672,465.6038,0.334,0.312,0.411,16.16,16.48,16
2016-08-19 12:00:00,12.00,4123,13.76,13.43664,16.79082,766.7779,126.1366,-119.3171,11.77639,15.20415,288.3541,272.6911,403.7845,640.6412,-131.0935,0.1644939,509.5477,0.335,0.312,0.411,16.8,17.4,17
2016-08-19 12:15:00,12.25,4124,13.28,14.03919,17.66608,741.2218,119.7754,-119.4708,9.956519,16.07397,289.224,277.2824,406.7098,621.4465,-129.4274,0.1614442,492.0191,0.335,0.312,0.411,17.68,18.49,18.18
